mirna_id,gene_id,weight
hsa-let-7e,ENSG00000197562,1.0
hsa-let-7g,ENSG00000197562,1.0
hsa-let-7i,ENSG00000197562,1.0
hsa-let-7b,ENSG00000113456,1.0
hsa-let-7c,ENSG00000113456,1.0
hsa-let-7d,ENSG00000113456,1.0
hsa-let-7e,ENSG00000113456,1.0
hsa-let-7g,ENSG00000113456,1.0
hsa-let-7i,ENSG00000113456,1.0
hsa-let-7b,ENSG00000070950,1.0
hsa-let-7c,ENSG00000070950,1.0
hsa-let-7d,ENSG00000070950,1.0
hsa-let-7e,ENSG00000070950,1.0
hsa-let-7g,ENSG00000070950,1.0
hsa-let-7i,ENSG00000070950,1.0
hsa-let-7b,ENSG00000172613,1.0
hsa-let-7c,ENSG00000172613,1.0
hsa-let-7d,ENSG00000172613,1.0
hsa-let-7e,ENSG00000172613,1.0
hsa-let-7g,ENSG00000172613,1.0
hsa-let-7i,ENSG00000172613,1.0
hsa-let-7b,ENSG00000166349,1.0
hsa-let-7c,ENSG00000166349,1.0
hsa-let-7d,ENSG00000166349,1.0
hsa-let-7e,ENSG00000166349,1.0
hsa-let-7g,ENSG00000166349,1.0
hsa-let-7i,ENSG00000166349,1.0
hsa-let-7b,ENSG00000153201,1.0
hsa-let-7c,ENSG00000153201,1.0
hsa-let-7d,ENSG00000153201,1.0
hsa-let-7e,ENSG00000153201,1.0
hsa-let-7g,ENSG00000153201,1.0
hsa-let-7i,ENSG00000153201,1.0
hsa-let-7b,ENSG00000172575,1.0
hsa-let-7c,ENSG00000172575,1.0
hsa-let-7d,ENSG00000172575,1.0
hsa-let-7e,ENSG00000172575,1.0
hsa-let-7g,ENSG00000172575,1.0
hsa-let-7i,ENSG00000172575,1.0
hsa-let-7b,ENSG00000162437,1.0
hsa-let-7c,ENSG00000162437,1.0
hsa-let-7d,ENSG00000162437,1.0
hsa-let-7e,ENSG00000162437,1.0
hsa-let-7g,ENSG00000162437,1.0
hsa-let-7i,ENSG00000162437,1.0
hsa-let-7b,ENSG00000162521,1.0
hsa-let-7c,ENSG00000162521,1.0
hsa-let-7d,ENSG00000162521,1.0
hsa-let-7e,ENSG00000162521,1.0
hsa-let-7g,ENSG00000162521,1.0
hsa-let-7i,ENSG00000162521,1.0
hsa-let-7b,ENSG00000183808,1.0
hsa-let-7c,ENSG00000183808,1.0
hsa-let-7d,ENSG00000183808,1.0
hsa-let-7e,ENSG00000183808,1.0
hsa-let-7g,ENSG00000183808,1.0
hsa-let-7i,ENSG00000183808,1.0
hsa-let-7b,ENSG00000122965,1.0
hsa-let-7c,ENSG00000122965,1.0
hsa-let-7d,ENSG00000122965,1.0
hsa-let-7e,ENSG00000122965,1.0
hsa-let-7g,ENSG00000122965,1.0
hsa-let-7i,ENSG00000122965,1.0
hsa-let-7b,ENSG00000153250,1.0
hsa-let-7c,ENSG00000153250,1.0
hsa-let-7d,ENSG00000153250,1.0
hsa-let-7e,ENSG00000153250,1.0
hsa-let-7g,ENSG00000153250,1.0
hsa-let-7i,ENSG00000153250,1.0
hsa-let-7b,ENSG00000166965,1.0
hsa-let-7c,ENSG00000166965,1.0
hsa-let-7d,ENSG00000166965,1.0
hsa-let-7e,ENSG00000166965,1.0
hsa-let-7g,ENSG00000166965,1.0
hsa-let-7i,ENSG00000166965,1.0
hsa-let-7b,ENSG00000163743,1.0
hsa-let-7c,ENSG00000163743,1.0
hsa-let-7d,ENSG00000163743,1.0
hsa-let-7e,ENSG00000163743,1.0
hsa-let-7g,ENSG00000163743,1.0
hsa-let-7i,ENSG00000163743,1.0
hsa-let-7b,ENSG00000121039,1.0
hsa-let-7c,ENSG00000121039,1.0
hsa-let-7d,ENSG00000121039,1.0
hsa-let-7e,ENSG00000121039,1.0
hsa-let-7g,ENSG00000121039,1.0
hsa-let-7i,ENSG00000121039,1.0
hsa-let-7b,ENSG00000035928,1.0
hsa-let-7c,ENSG00000035928,1.0
hsa-let-7d,ENSG00000035928,1.0
hsa-let-7e,ENSG00000035928,1.0
hsa-let-7g,ENSG00000035928,1.0
hsa-let-7i,ENSG00000035928,1.0
hsa-let-7b,ENSG00000092871,1.0
hsa-let-7c,ENSG00000092871,1.0
hsa-let-7d,ENSG00000092871,1.0
hsa-let-7e,ENSG00000092871,1.0
hsa-let-7g,ENSG00000092871,1.0
hsa-let-7i,ENSG00000092871,1.0
hsa-let-7b,ENSG00000015568,1.0
hsa-let-7c,ENSG00000015568,1.0
hsa-let-7d,ENSG00000015568,1.0
hsa-let-7e,ENSG00000015568,1.0
hsa-let-7g,ENSG00000015568,1.0
hsa-let-7i,ENSG00000015568,1.0
hsa-let-7b,ENSG00000183054,1.0
hsa-let-7c,ENSG00000183054,1.0
hsa-let-7d,ENSG00000183054,1.0
hsa-let-7e,ENSG00000183054,1.0
hsa-let-7g,ENSG00000183054,1.0
hsa-let-7i,ENSG00000183054,1.0
hsa-let-7b,ENSG00000169629,1.0
hsa-let-7c,ENSG00000169629,1.0
hsa-let-7d,ENSG00000169629,1.0
hsa-let-7e,ENSG00000169629,1.0
hsa-let-7g,ENSG00000169629,1.0
hsa-let-7i,ENSG00000169629,1.0
hsa-let-7b,ENSG00000143333,1.0
hsa-let-7c,ENSG00000143333,1.0
hsa-let-7d,ENSG00000143333,1.0
hsa-let-7e,ENSG00000143333,1.0
hsa-let-7g,ENSG00000143333,1.0
hsa-let-7i,ENSG00000143333,1.0
hsa-let-7b,ENSG00000182732,1.0
hsa-let-7c,ENSG00000182732,1.0
hsa-let-7d,ENSG00000182732,1.0
hsa-let-7e,ENSG00000182732,1.0
hsa-let-7g,ENSG00000182732,1.0
hsa-let-7i,ENSG00000182732,1.0
hsa-let-7b,ENSG00000187010,1.0
hsa-let-7c,ENSG00000187010,1.0
hsa-let-7d,ENSG00000187010,1.0
hsa-let-7e,ENSG00000187010,1.0
hsa-let-7g,ENSG00000187010,1.0
hsa-let-7i,ENSG00000187010,1.0
hsa-let-7b,ENSG00000131941,1.0
hsa-let-7c,ENSG00000131941,1.0
hsa-let-7d,ENSG00000131941,1.0
hsa-let-7e,ENSG00000131941,1.0
hsa-let-7g,ENSG00000131941,1.0
hsa-let-7i,ENSG00000131941,1.0
hsa-let-7b,ENSG00000175643,1.0
hsa-let-7c,ENSG00000175643,1.0
hsa-let-7d,ENSG00000175643,1.0
hsa-let-7e,ENSG00000175643,1.0
hsa-let-7g,ENSG00000175643,1.0
hsa-let-7i,ENSG00000175643,1.0
hsa-let-7b,ENSG00000163961,1.0
hsa-let-7c,ENSG00000163961,1.0
hsa-let-7d,ENSG00000163961,1.0
hsa-let-7e,ENSG00000163961,1.0
hsa-let-7g,ENSG00000163961,1.0
hsa-let-7i,ENSG00000163961,1.0
hsa-let-7b,ENSG00000155827,1.0
hsa-let-7c,ENSG00000155827,1.0
hsa-let-7d,ENSG00000155827,1.0
hsa-let-7e,ENSG00000155827,1.0
hsa-let-7g,ENSG00000155827,1.0
hsa-let-7i,ENSG00000155827,1.0
hsa-let-7b,ENSG00000158286,1.0
hsa-let-7c,ENSG00000158286,1.0
hsa-let-7d,ENSG00000158286,1.0
hsa-let-7e,ENSG00000158286,1.0
hsa-let-7g,ENSG00000158286,1.0
hsa-let-7i,ENSG00000158286,1.0
hsa-let-7b,ENSG00000173821,1.0
hsa-let-7c,ENSG00000173821,1.0
hsa-let-7d,ENSG00000173821,1.0
hsa-let-7e,ENSG00000173821,1.0
hsa-let-7g,ENSG00000173821,1.0
hsa-let-7i,ENSG00000173821,1.0
hsa-let-7b,ENSG00000137075,1.0
hsa-let-7c,ENSG00000137075,1.0
hsa-let-7d,ENSG00000137075,1.0
hsa-let-7e,ENSG00000137075,1.0
hsa-let-7g,ENSG00000137075,1.0
hsa-let-7i,ENSG00000137075,1.0
hsa-let-7b,ENSG00000146083,1.0
hsa-let-7c,ENSG00000146083,1.0
hsa-let-7d,ENSG00000146083,1.0
hsa-let-7e,ENSG00000146083,1.0
hsa-let-7g,ENSG00000146083,1.0
hsa-let-7i,ENSG00000146083,1.0
hsa-let-7b,ENSG00000183574;ENSG00000204308;ENSG00000223767;ENSG00000225452;ENSG00000227277;ENSG00000228405;ENSG00000228907,1.0
hsa-let-7c,ENSG00000183574;ENSG00000204308;ENSG00000223767;ENSG00000225452;ENSG00000227277;ENSG00000228405;ENSG00000228907,1.0
hsa-let-7d,ENSG00000183574;ENSG00000204308;ENSG00000223767;ENSG00000225452;ENSG00000227277;ENSG00000228405;ENSG00000228907,1.0
hsa-let-7e,ENSG00000183574;ENSG00000204308;ENSG00000223767;ENSG00000225452;ENSG00000227277;ENSG00000228405;ENSG00000228907,1.0
hsa-let-7g,ENSG00000183574;ENSG00000204308;ENSG00000223767;ENSG00000225452;ENSG00000227277;ENSG00000228405;ENSG00000228907,1.0
hsa-let-7i,ENSG00000183574;ENSG00000204308;ENSG00000223767;ENSG00000225452;ENSG00000227277;ENSG00000228405;ENSG00000228907,1.0
hsa-let-7b,ENSG00000114125,1.0
hsa-let-7c,ENSG00000114125,1.0
hsa-let-7d,ENSG00000114125,1.0
hsa-let-7e,ENSG00000114125,1.0
hsa-let-7g,ENSG00000114125,1.0
hsa-let-7i,ENSG00000114125,1.0
hsa-let-7b,ENSG00000101654,1.0
hsa-let-7c,ENSG00000101654,1.0
hsa-let-7d,ENSG00000101654,1.0
hsa-let-7e,ENSG00000101654,1.0
hsa-let-7g,ENSG00000101654,1.0
hsa-let-7i,ENSG00000101654,1.0
hsa-let-7b,ENSG00000163584,1.0
hsa-let-7c,ENSG00000163584,1.0
hsa-let-7d,ENSG00000163584,1.0
hsa-let-7e,ENSG00000163584,1.0
hsa-let-7g,ENSG00000163584,1.0
hsa-let-7i,ENSG00000163584,1.0
hsa-let-7b,ENSG00000198242,1.0
hsa-let-7c,ENSG00000198242,1.0
hsa-let-7d,ENSG00000198242,1.0
hsa-let-7e,ENSG00000198242,1.0
hsa-let-7g,ENSG00000198242,1.0
hsa-let-7i,ENSG00000198242,1.0
hsa-let-7b,ENSG00000171848,1.0
hsa-let-7c,ENSG00000171848,1.0
hsa-let-7d,ENSG00000171848,1.0
hsa-let-7e,ENSG00000171848,1.0
hsa-let-7g,ENSG00000171848,1.0
hsa-let-7i,ENSG00000171848,1.0
hsa-let-7b,ENSG00000085721;ENSG00000278494,1.0
hsa-let-7c,ENSG00000085721;ENSG00000278494,1.0
hsa-let-7d,ENSG00000085721;ENSG00000278494,1.0
hsa-let-7e,ENSG00000085721;ENSG00000278494,1.0
hsa-let-7g,ENSG00000085721;ENSG00000278494,1.0
hsa-let-7i,ENSG00000085721;ENSG00000278494,1.0
hsa-let-7b,ENSG00000067533,1.0
hsa-let-7c,ENSG00000067533,1.0
hsa-let-7d,ENSG00000067533,1.0
hsa-let-7e,ENSG00000067533,1.0
hsa-let-7g,ENSG00000067533,1.0
hsa-let-7i,ENSG00000067533,1.0
hsa-let-7b,ENSG00000160208,1.0
hsa-let-7c,ENSG00000160208,1.0
hsa-let-7d,ENSG00000160208,1.0
hsa-let-7e,ENSG00000160208,1.0
hsa-let-7g,ENSG00000160208,1.0
hsa-let-7i,ENSG00000160208,1.0
hsa-let-7b,ENSG00000188322,1.0
hsa-let-7c,ENSG00000188322,1.0
hsa-let-7d,ENSG00000188322,1.0
hsa-let-7e,ENSG00000188322,1.0
hsa-let-7g,ENSG00000188322,1.0
hsa-let-7i,ENSG00000188322,1.0
hsa-let-7b,ENSG00000139697,1.0
hsa-let-7c,ENSG00000139697,1.0
hsa-let-7d,ENSG00000139697,1.0
hsa-let-7e,ENSG00000139697,1.0
hsa-let-7g,ENSG00000139697,1.0
hsa-let-7i,ENSG00000139697,1.0
hsa-let-7b,ENSG00000099194,1.0
hsa-let-7c,ENSG00000099194,1.0
hsa-let-7d,ENSG00000099194,1.0
hsa-let-7e,ENSG00000099194,1.0
hsa-let-7g,ENSG00000099194,1.0
hsa-let-7i,ENSG00000099194,1.0
hsa-let-7b,ENSG00000146285,1.0
hsa-let-7c,ENSG00000146285,1.0
hsa-let-7d,ENSG00000146285,1.0
hsa-let-7e,ENSG00000146285,1.0
hsa-let-7g,ENSG00000146285,1.0
hsa-let-7i,ENSG00000146285,1.0
hsa-let-7b,ENSG00000177098,1.0
hsa-let-7c,ENSG00000177098,1.0
hsa-let-7d,ENSG00000177098,1.0
hsa-let-7e,ENSG00000177098,1.0
hsa-let-7g,ENSG00000177098,1.0
hsa-let-7i,ENSG00000177098,1.0
hsa-let-7b,ENSG00000000457,1.0
hsa-let-7c,ENSG00000000457,1.0
hsa-let-7d,ENSG00000000457,1.0
hsa-let-7e,ENSG00000000457,1.0
hsa-let-7g,ENSG00000000457,1.0
hsa-let-7i,ENSG00000000457,1.0
hsa-let-7b,ENSG00000129657,1.0
hsa-let-7c,ENSG00000129657,1.0
hsa-let-7d,ENSG00000129657,1.0
hsa-let-7e,ENSG00000129657,1.0
hsa-let-7g,ENSG00000129657,1.0
hsa-let-7i,ENSG00000129657,1.0
hsa-let-7b,ENSG00000138593,1.0
hsa-let-7c,ENSG00000138593,1.0
hsa-let-7d,ENSG00000138593,1.0
hsa-let-7e,ENSG00000138593,1.0
hsa-let-7g,ENSG00000138593,1.0
hsa-let-7i,ENSG00000138593,1.0
hsa-let-7b,ENSG00000001617,1.0
hsa-let-7c,ENSG00000001617,1.0
hsa-let-7d,ENSG00000001617,1.0
hsa-let-7e,ENSG00000001617,1.0
hsa-let-7g,ENSG00000001617,1.0
hsa-let-7i,ENSG00000001617,1.0
hsa-let-7b,ENSG00000168758,1.0
hsa-let-7c,ENSG00000168758,1.0
hsa-let-7d,ENSG00000168758,1.0
hsa-let-7e,ENSG00000168758,1.0
hsa-let-7g,ENSG00000168758,1.0
hsa-let-7i,ENSG00000168758,1.0
hsa-let-7b,ENSG00000163904,1.0
hsa-let-7c,ENSG00000163904,1.0
hsa-let-7d,ENSG00000163904,1.0
hsa-let-7e,ENSG00000163904,1.0
hsa-let-7g,ENSG00000163904,1.0
hsa-let-7i,ENSG00000163904,1.0
hsa-let-7b,ENSG00000119231,1.0
hsa-let-7c,ENSG00000119231,1.0
hsa-let-7d,ENSG00000119231,1.0
hsa-let-7e,ENSG00000119231,1.0
hsa-let-7g,ENSG00000119231,1.0
hsa-let-7i,ENSG00000119231,1.0
hsa-let-7b,ENSG00000170542,1.0
hsa-let-7c,ENSG00000170542,1.0
hsa-let-7d,ENSG00000170542,1.0
hsa-let-7e,ENSG00000170542,1.0
hsa-let-7g,ENSG00000170542,1.0
hsa-let-7i,ENSG00000170542,1.0
hsa-let-7b,ENSG00000163935,1.0
hsa-let-7c,ENSG00000163935,1.0
hsa-let-7d,ENSG00000163935,1.0
hsa-let-7e,ENSG00000163935,1.0
hsa-let-7g,ENSG00000163935,1.0
hsa-let-7i,ENSG00000163935,1.0
hsa-let-7b,ENSG00000173349,1.0
hsa-let-7c,ENSG00000173349,1.0
hsa-let-7d,ENSG00000173349,1.0
hsa-let-7e,ENSG00000173349,1.0
hsa-let-7g,ENSG00000173349,1.0
hsa-let-7i,ENSG00000173349,1.0
hsa-let-7b,ENSG00000163069,1.0
hsa-let-7c,ENSG00000163069,1.0
hsa-let-7d,ENSG00000163069,1.0
hsa-let-7e,ENSG00000163069,1.0
hsa-let-7g,ENSG00000163069,1.0
hsa-let-7i,ENSG00000163069,1.0
hsa-let-7b,ENSG00000169247,1.0
hsa-let-7c,ENSG00000169247,1.0
hsa-let-7d,ENSG00000169247,1.0
hsa-let-7e,ENSG00000169247,1.0
hsa-let-7g,ENSG00000169247,1.0
hsa-let-7i,ENSG00000169247,1.0
hsa-let-7b,ENSG00000052723,1.0
hsa-let-7c,ENSG00000052723,1.0
hsa-let-7d,ENSG00000052723,1.0
hsa-let-7e,ENSG00000052723,1.0
hsa-let-7g,ENSG00000052723,1.0
hsa-let-7i,ENSG00000052723,1.0
hsa-let-7b,ENSG00000162739,1.0
hsa-let-7c,ENSG00000162739,1.0
hsa-let-7d,ENSG00000162739,1.0
hsa-let-7e,ENSG00000162739,1.0
hsa-let-7g,ENSG00000162739,1.0
hsa-let-7i,ENSG00000162739,1.0
hsa-let-7b,ENSG00000120519,1.0
hsa-let-7c,ENSG00000120519,1.0
hsa-let-7d,ENSG00000120519,1.0
hsa-let-7e,ENSG00000120519,1.0
hsa-let-7g,ENSG00000120519,1.0
hsa-let-7i,ENSG00000120519,1.0
hsa-let-7b,ENSG00000146828,1.0
hsa-let-7c,ENSG00000146828,1.0
hsa-let-7d,ENSG00000146828,1.0
hsa-let-7e,ENSG00000146828,1.0
hsa-let-7g,ENSG00000146828,1.0
hsa-let-7i,ENSG00000146828,1.0
hsa-let-7b,ENSG00000163053,1.0
hsa-let-7c,ENSG00000163053,1.0
hsa-let-7d,ENSG00000163053,1.0
hsa-let-7e,ENSG00000163053,1.0
hsa-let-7g,ENSG00000163053,1.0
hsa-let-7i,ENSG00000163053,1.0
hsa-let-7b,ENSG00000165449,1.0
hsa-let-7c,ENSG00000165449,1.0
hsa-let-7d,ENSG00000165449,1.0
hsa-let-7e,ENSG00000165449,1.0
hsa-let-7g,ENSG00000165449,1.0
hsa-let-7i,ENSG00000165449,1.0
hsa-let-7b,ENSG00000135917,1.0
hsa-let-7c,ENSG00000135917,1.0
hsa-let-7d,ENSG00000135917,1.0
hsa-let-7e,ENSG00000135917,1.0
hsa-let-7g,ENSG00000135917,1.0
hsa-let-7i,ENSG00000135917,1.0
hsa-let-7b,ENSG00000144136,1.0
hsa-let-7c,ENSG00000144136,1.0
hsa-let-7d,ENSG00000144136,1.0
hsa-let-7e,ENSG00000144136,1.0
hsa-let-7g,ENSG00000144136,1.0
hsa-let-7i,ENSG00000144136,1.0
hsa-let-7b,ENSG00000085491;ENSG00000284468,1.0
hsa-let-7c,ENSG00000085491;ENSG00000284468,1.0
hsa-let-7d,ENSG00000085491;ENSG00000284468,1.0
hsa-let-7e,ENSG00000085491;ENSG00000284468,1.0
hsa-let-7g,ENSG00000085491;ENSG00000284468,1.0
hsa-let-7i,ENSG00000085491;ENSG00000284468,1.0
hsa-let-7b,ENSG00000164933,1.0
hsa-let-7c,ENSG00000164933,1.0
hsa-let-7d,ENSG00000164933,1.0
hsa-let-7e,ENSG00000164933,1.0
hsa-let-7g,ENSG00000164933,1.0
hsa-let-7i,ENSG00000164933,1.0
hsa-let-7b,ENSG00000075303,1.0
hsa-let-7c,ENSG00000075303,1.0
hsa-let-7d,ENSG00000075303,1.0
hsa-let-7e,ENSG00000075303,1.0
hsa-let-7g,ENSG00000075303,1.0
hsa-let-7i,ENSG00000075303,1.0
hsa-let-7b,ENSG00000152683,1.0
hsa-let-7c,ENSG00000152683,1.0
hsa-let-7d,ENSG00000152683,1.0
hsa-let-7e,ENSG00000152683,1.0
hsa-let-7g,ENSG00000152683,1.0
hsa-let-7i,ENSG00000152683,1.0
hsa-let-7b,ENSG00000205060,1.0
hsa-let-7c,ENSG00000205060,1.0
hsa-let-7d,ENSG00000205060,1.0
hsa-let-7e,ENSG00000205060,1.0
hsa-let-7g,ENSG00000205060,1.0
hsa-let-7i,ENSG00000205060,1.0
hsa-let-7b,ENSG00000130958,1.0
hsa-let-7c,ENSG00000130958,1.0
hsa-let-7d,ENSG00000130958,1.0
hsa-let-7e,ENSG00000130958,1.0
hsa-let-7g,ENSG00000130958,1.0
hsa-let-7i,ENSG00000130958,1.0
hsa-let-7b,ENSG00000189339,1.0
hsa-let-7c,ENSG00000189339,1.0
hsa-let-7d,ENSG00000189339,1.0
hsa-let-7e,ENSG00000189339,1.0
hsa-let-7g,ENSG00000189339,1.0
hsa-let-7i,ENSG00000189339,1.0
hsa-let-7b,ENSG00000136052,1.0
hsa-let-7c,ENSG00000136052,1.0
hsa-let-7d,ENSG00000136052,1.0
hsa-let-7e,ENSG00000136052,1.0
hsa-let-7g,ENSG00000136052,1.0
hsa-let-7i,ENSG00000136052,1.0
hsa-let-7b,ENSG00000033867,1.0
hsa-let-7c,ENSG00000033867,1.0
hsa-let-7d,ENSG00000033867,1.0
hsa-let-7e,ENSG00000033867,1.0
hsa-let-7g,ENSG00000033867,1.0
hsa-let-7i,ENSG00000033867,1.0
hsa-let-7b,ENSG00000138074,1.0
hsa-let-7c,ENSG00000138074,1.0
hsa-let-7d,ENSG00000138074,1.0
hsa-let-7e,ENSG00000138074,1.0
hsa-let-7g,ENSG00000138074,1.0
hsa-let-7i,ENSG00000138074,1.0
hsa-let-7b,ENSG00000084070,1.0
hsa-let-7c,ENSG00000084070,1.0
hsa-let-7d,ENSG00000084070,1.0
hsa-let-7e,ENSG00000084070,1.0
hsa-let-7g,ENSG00000084070,1.0
hsa-let-7i,ENSG00000084070,1.0
hsa-let-7b,ENSG00000163104,1.0
hsa-let-7c,ENSG00000163104,1.0
hsa-let-7d,ENSG00000163104,1.0
hsa-let-7e,ENSG00000163104,1.0
hsa-let-7g,ENSG00000163104,1.0
hsa-let-7i,ENSG00000163104,1.0
hsa-let-7b,ENSG00000173473,1.0
hsa-let-7c,ENSG00000173473,1.0
hsa-let-7d,ENSG00000173473,1.0
hsa-let-7e,ENSG00000173473,1.0
hsa-let-7g,ENSG00000173473,1.0
hsa-let-7i,ENSG00000173473,1.0
hsa-let-7b,ENSG00000072501,1.0
hsa-let-7c,ENSG00000072501,1.0
hsa-let-7d,ENSG00000072501,1.0
hsa-let-7e,ENSG00000072501,1.0
hsa-let-7g,ENSG00000072501,1.0
hsa-let-7i,ENSG00000072501,1.0
hsa-let-7b,ENSG00000176994;ENSG00000283741,1.0
hsa-let-7c,ENSG00000176994;ENSG00000283741,1.0
hsa-let-7d,ENSG00000176994;ENSG00000283741,1.0
hsa-let-7e,ENSG00000176994;ENSG00000283741,1.0
hsa-let-7g,ENSG00000176994;ENSG00000283741,1.0
hsa-let-7i,ENSG00000176994;ENSG00000283741,1.0
hsa-let-7b,ENSG00000123415,1.0
hsa-let-7c,ENSG00000123415,1.0
hsa-let-7d,ENSG00000123415,1.0
hsa-let-7e,ENSG00000123415,1.0
hsa-let-7g,ENSG00000123415,1.0
hsa-let-7i,ENSG00000123415,1.0
hsa-let-7b,ENSG00000092531,1.0
hsa-let-7c,ENSG00000092531,1.0
hsa-let-7d,ENSG00000092531,1.0
hsa-let-7e,ENSG00000092531,1.0
hsa-let-7g,ENSG00000092531,1.0
hsa-let-7i,ENSG00000092531,1.0
hsa-let-7b,ENSG00000144028,1.0
hsa-let-7c,ENSG00000144028,1.0
hsa-let-7d,ENSG00000144028,1.0
hsa-let-7e,ENSG00000144028,1.0
hsa-let-7g,ENSG00000144028,1.0
hsa-let-7i,ENSG00000144028,1.0
hsa-let-7b,ENSG00000028528,1.0
hsa-let-7c,ENSG00000028528,1.0
hsa-let-7d,ENSG00000028528,1.0
hsa-let-7e,ENSG00000028528,1.0
hsa-let-7g,ENSG00000028528,1.0
hsa-let-7i,ENSG00000028528,1.0
hsa-let-7b,ENSG00000104497,1.0
hsa-let-7c,ENSG00000104497,1.0
hsa-let-7d,ENSG00000104497,1.0
hsa-let-7e,ENSG00000104497,1.0
hsa-let-7g,ENSG00000104497,1.0
hsa-let-7i,ENSG00000104497,1.0
hsa-let-7b,ENSG00000148158,1.0
hsa-let-7c,ENSG00000148158,1.0
hsa-let-7d,ENSG00000148158,1.0
hsa-let-7e,ENSG00000148158,1.0
hsa-let-7g,ENSG00000148158,1.0
hsa-let-7i,ENSG00000148158,1.0
hsa-let-7b,ENSG00000185338,1.0
hsa-let-7c,ENSG00000185338,1.0
hsa-let-7d,ENSG00000185338,1.0
hsa-let-7e,ENSG00000185338,1.0
hsa-let-7g,ENSG00000185338,1.0
hsa-let-7i,ENSG00000185338,1.0
hsa-let-7b,ENSG00000180008,1.0
hsa-let-7c,ENSG00000180008,1.0
hsa-let-7d,ENSG00000180008,1.0
hsa-let-7e,ENSG00000180008,1.0
hsa-let-7g,ENSG00000180008,1.0
hsa-let-7i,ENSG00000180008,1.0
hsa-let-7b,ENSG00000274211;ENSG00000274229,1.0
hsa-let-7c,ENSG00000274211;ENSG00000274229,1.0
hsa-let-7d,ENSG00000274211;ENSG00000274229,1.0
hsa-let-7e,ENSG00000274211;ENSG00000274229,1.0
hsa-let-7g,ENSG00000274211;ENSG00000274229,1.0
hsa-let-7i,ENSG00000274211;ENSG00000274229,1.0
hsa-let-7b,ENSG00000110693,1.0
hsa-let-7c,ENSG00000110693,1.0
hsa-let-7d,ENSG00000110693,1.0
hsa-let-7e,ENSG00000110693,1.0
hsa-let-7g,ENSG00000110693,1.0
hsa-let-7i,ENSG00000110693,1.0
hsa-let-7b,ENSG00000182957;ENSG00000228741,1.0
hsa-let-7c,ENSG00000182957;ENSG00000228741,1.0
hsa-let-7d,ENSG00000182957;ENSG00000228741,1.0
hsa-let-7e,ENSG00000182957;ENSG00000228741,1.0
hsa-let-7g,ENSG00000182957;ENSG00000228741,1.0
hsa-let-7i,ENSG00000182957;ENSG00000228741,1.0
hsa-let-7b,ENSG00000163071,1.0
hsa-let-7c,ENSG00000163071,1.0
hsa-let-7d,ENSG00000163071,1.0
hsa-let-7e,ENSG00000163071,1.0
hsa-let-7g,ENSG00000163071,1.0
hsa-let-7i,ENSG00000163071,1.0
hsa-let-7b,ENSG00000158480,1.0
hsa-let-7c,ENSG00000158480,1.0
hsa-let-7d,ENSG00000158480,1.0
hsa-let-7e,ENSG00000158480,1.0
hsa-let-7g,ENSG00000158480,1.0
hsa-let-7i,ENSG00000158480,1.0
hsa-let-7b,ENSG00000145375,1.0
hsa-let-7c,ENSG00000145375,1.0
hsa-let-7d,ENSG00000145375,1.0
hsa-let-7e,ENSG00000145375,1.0
hsa-let-7g,ENSG00000145375,1.0
hsa-let-7i,ENSG00000145375,1.0
hsa-let-7b,ENSG00000163611,1.0
hsa-let-7c,ENSG00000163611,1.0
hsa-let-7d,ENSG00000163611,1.0
hsa-let-7e,ENSG00000163611,1.0
hsa-let-7g,ENSG00000163611,1.0
hsa-let-7i,ENSG00000163611,1.0
hsa-let-7b,ENSG00000134278,1.0
hsa-let-7c,ENSG00000134278,1.0
hsa-let-7d,ENSG00000134278,1.0
hsa-let-7e,ENSG00000134278,1.0
hsa-let-7g,ENSG00000134278,1.0
hsa-let-7i,ENSG00000134278,1.0
hsa-let-7b,ENSG00000159674,1.0
hsa-let-7c,ENSG00000159674,1.0
hsa-let-7d,ENSG00000159674,1.0
hsa-let-7e,ENSG00000159674,1.0
hsa-let-7g,ENSG00000159674,1.0
hsa-let-7i,ENSG00000159674,1.0
hsa-let-7b,ENSG00000123178,1.0
hsa-let-7c,ENSG00000123178,1.0
hsa-let-7d,ENSG00000123178,1.0
hsa-let-7e,ENSG00000123178,1.0
hsa-let-7g,ENSG00000123178,1.0
hsa-let-7i,ENSG00000123178,1.0
hsa-let-7b,ENSG00000160460,1.0
hsa-let-7c,ENSG00000160460,1.0
hsa-let-7d,ENSG00000160460,1.0
hsa-let-7e,ENSG00000160460,1.0
hsa-let-7g,ENSG00000160460,1.0
hsa-let-7i,ENSG00000160460,1.0
hsa-let-7b,ENSG00000100596,1.0
hsa-let-7c,ENSG00000100596,1.0
hsa-let-7d,ENSG00000100596,1.0
hsa-let-7e,ENSG00000100596,1.0
hsa-let-7g,ENSG00000100596,1.0
hsa-let-7i,ENSG00000100596,1.0
hsa-let-7b,ENSG00000153914,1.0
hsa-let-7c,ENSG00000153914,1.0
hsa-let-7d,ENSG00000153914,1.0
hsa-let-7e,ENSG00000153914,1.0
hsa-let-7g,ENSG00000153914,1.0
hsa-let-7i,ENSG00000153914,1.0
hsa-let-7b,ENSG00000153006,1.0
hsa-let-7c,ENSG00000153006,1.0
hsa-let-7d,ENSG00000153006,1.0
hsa-let-7e,ENSG00000153006,1.0
hsa-let-7g,ENSG00000153006,1.0
